"TARGET_FLAG","TARGET_AMT","KIDSDRIV","AGE","HOMEKIDS","YOJ","PARENT1","TRAVTIME","CAR_USE","TIF","RED_CAR","CLM_FREQ","REVOKED","MVR_PTS","CAR_AGE","INCOME","HOME_VAL","BLUEBOOK","OLDCLAIM","MSTATUS","SEX","EDUCATION","JOB","CAR_TYPE","URBANICITY"
0,0,0,44,0,8,"No",52,"Private",4,"yes",0,"No",1,12,61283,161160,5900,0,"Yes","M","Bachelors","Manager","Pickup","Highly Urban/ Urban"
1,2071,0,48,0,10,"No",27,"Commercial",10,"no",2,"Yes",1,8,92234,0,21170,20699,"No","M","Bachelors","Blue Collar","Van","Highly Urban/ Urban"
0,0,0,48,0,11,"No",44,"Private",7,"no",0,"No",0,1,54028,161160,8950,0,"No","F","<High School","Home Maker","SUV","Highly Rural/ Rural"
1,1425,0,57,0,0,"No",37,"Commercial",4,"yes",2,"Yes",0,11,0,0,12540,25429,"Yes","M","High School","Student","Minivan","Highly Rural/ Rural"
0,0,0,46,0,11,"No",44,"Private",16,"yes",0,"No",0,16,40577,136712,17880,0,"Yes","M","Masters","Manager","Van","Highly Urban/ Urban"
0,0,0,27,3,11,"Yes",5,"Private",1,"no",0,"No",0,1,30125,0,20120,0,"No","M","<High School","Student","Van","Highly Urban/ Urban"
0,0,1,37,2,0,"Yes",33,"Commercial",1,"yes",0,"No",2,11,0,0,7450,0,"No","M","Bachelors","Student","Pickup","Highly Urban/ Urban"
1,1317,1,54,1,11,"No",13,"Private",6,"no",0,"No",2,10,0,76992,6900,0,"Yes","F","Bachelors","Home Maker","SUV","Highly Urban/ Urban"
0,0,0,52,0,13,"No",26,"Private",6,"yes",0,"No",3,15,54028,161160,12160,0,"Yes","M","Masters","Professional","Minivan","Highly Rural/ Rural"
0,0,0,60,0,13,"No",18,"Commercial",6,"no",1,"No",4,1,54028,242090,8870,990,"Yes","M","<High School","Blue Collar","Pickup","Highly Rural/ Rural"
0,0,0,45,0,7,"No",91,"Private",1,"no",0,"No",0,8,61598,202760,12130,0,"Yes","F","High School","Clerical","SUV","Highly Rural/ Rural"
0,0,0,55,0,13,"No",44,"Private",7,"no",0,"No",4,7,115656,333533,7000,0,"Yes","F","Bachelors","Manager","SUV","Highly Urban/ Urban"
0,0,0,53,0,7,"No",43,"Private",15,"no",2,"No",1,16,54839,199023,12280,5536,"No","F","Masters","Lawyer","SUV","Highly Urban/ Urban"
0,0,0,46,0,10,"No",28,"Private",7,"no",0,"No",0,9,75739,257180,16570,0,"Yes","F","Masters","Manager","Minivan","Highly Urban/ Urban"
0,0,0,45,0,9,"No",10,"Private",4,"yes",0,"No",2,11,54028,316587,8750,0,"Yes","M","Masters","Lawyer","Pickup","Highly Urban/ Urban"
0,0,0,48,0,8,"No",25,"Private",13,"no",0,"No",0,9,73502,210563,11720,0,"Yes","F","Bachelors","Professional","SUV","Highly Urban/ Urban"
0,0,0,56,0,7,"No",66,"Commercial",1,"yes",0,"No",0,11,79293,247954,35280,0,"No","M","Bachelors","Blue Collar","Panel Truck","Highly Rural/ Rural"
0,0,0,27,0,9,"No",40,"Private",4,"yes",4,"No",5,6,32428,0,7440,6144,"No","M","<High School","Blue Collar","Minivan","Highly Urban/ Urban"
1,10453.355991,0,42,0,6,"No",29,"Commercial",10,"yes",0,"No",1,1,51695,0,17630,0,"No","M","High School","Professional","Van","Highly Urban/ Urban"
1,6588,0,50,0,12,"No",45,"Private",1,"no",3,"Yes",5,4,74578,251674,13960,34479,"Yes","F","<High School","Blue Collar","SUV","Highly Urban/ Urban"
1,2027,0,55,0,15,"No",42,"Private",4,"no",2,"No",3,13,122070,335023,18710,4118,"Yes","F","Masters","Lawyer","SUV","Highly Rural/ Rural"
0,0,0,50,0,4,"No",8,"Commercial",10,"yes",3,"No",0,1,87832,161160,21840,28204,"Yes","M","High School","Blue Collar","Minivan","Highly Urban/ Urban"
0,0,0,46,0,6,"No",40,"Private",10,"no",3,"No",3,12,108980,0,17000,1420,"No","F","Bachelors","Manager","Sports Car","Highly Urban/ Urban"
0,0,0,36,0,10,"No",35,"Private",4,"no",0,"No",1,12,160878,357482,21260,0,"Yes","F","PhD","Manager","SUV","Highly Urban/ Urban"
0,0,0,40,0,11,"No",57,"Private",1,"no",0,"No",0,1,21023,161160,14240,0,"No","F","High School","Blue Collar","Minivan","Highly Urban/ Urban"
0,0,0,62,0,14,"No",48,"Private",10,"no",0,"No",3,15,75381,243941,15240,0,"Yes","F","Masters","Manager","Sports Car","Highly Urban/ Urban"
1,1731,1,41,1,11,"No",36,"Commercial",1,"no",0,"No",3,1,59053,134169,11510,0,"Yes","F","High School","Blue Collar","SUV","Highly Urban/ Urban"
1,26187.937223,0,41,1,14,"Yes",25,"Commercial",6,"yes",0,"No",4,5,59115,0,36980,0,"No","M","Bachelors","Professional","Panel Truck","Highly Urban/ Urban"
1,520,0,32,2,11,"Yes",23,"Commercial",1,"yes",0,"Yes",4,1,59905,197120,8620,0,"No","M","<High School","Blue Collar","Pickup","Highly Urban/ Urban"
0,0,0,31,3,13,"Yes",11,"Commercial",1,"no",0,"No",0,1,55504,0,10150,0,"No","F","High School","Blue Collar","Minivan","Highly Urban/ Urban"
0,0,0,40,1,7,"Yes",14,"Commercial",1,"no",0,"No",0,6,54028,0,27840,0,"No","F","High School","Blue Collar","Minivan","Highly Rural/ Rural"
0,0,0,53,0,7,"No",42,"Private",1,"yes",0,"No",0,12,48194,0,16690,0,"No","M","Bachelors","Professional","Van","Highly Urban/ Urban"
0,0,0,36,0,6,"No",61,"Private",1,"no",0,"No",0,8,76535,0,41790,0,"No","F","Bachelors","Home Maker","Van","Highly Rural/ Rural"
0,0,0,44,3,17,"No",24,"Private",6,"no",2,"No",0,1,42223,134918,12930,19731,"Yes","F","High School","Clerical","SUV","Highly Urban/ Urban"
1,1283.4009034,0,38,0,0,"No",22,"Commercial",6,"no",2,"Yes",10,NA,0,0,21490,47096,"No","M","Bachelors","Home Maker","Van","Highly Urban/ Urban"
0,0,0,31,2,13,"No",14,"Private",3,"yes",2,"No",3,8,71763,200268,13560,9251,"Yes","M","Bachelors","Clerical","Minivan","Highly Urban/ Urban"
0,0,0,39,0,12,"No",9,"Commercial",1,"no",0,"No",0,7,43650,180755,9260,0,"Yes","F","High School","Blue Collar","Minivan","Highly Urban/ Urban"
0,0,0,51,0,7,"No",13,"Private",1,"no",0,"No",3,17,171649,434676,23760,0,"Yes","F","Masters","Lawyer","Minivan","Highly Urban/ Urban"
0,0,2,41,2,0,"No",43,"Private",9,"no",0,"No",0,8,0,68777,14980,0,"Yes","F","High School","Home Maker","SUV","Highly Rural/ Rural"
0,0,0,38,0,4,"No",29,"Private",9,"yes",2,"No",4,1,24417,148217,18570,10192,"Yes","M","High School","Clerical","Van","Highly Urban/ Urban"
0,0,0,44,0,11,"No",27,"Commercial",10,"yes",0,"No",1,1,60847,172441,15210,0,"Yes","M","High School","Blue Collar","Minivan","Highly Rural/ Rural"
0,0,1,45,3,13,"No",5,"Private",6,"yes",1,"No",0,NA,16086,108026,15270,2997,"Yes","M","<High School","Clerical","Minivan","Highly Urban/ Urban"
1,7197,0,43,2,0,"No",70,"Private",11,"yes",2,"No",3,1,0,0,5800,792,"Yes","M","<High School","Student","Pickup","Highly Urban/ Urban"
0,0,0,37,0,10,"No",24,"Private",4,"no",0,"No",0,17,74519,0,15220,0,"No","M","Masters","Lawyer","Minivan","Highly Urban/ Urban"
0,0,0,51,0,0,"No",37,"Commercial",1,"no",0,"No",0,1,0,0,6600,0,"Yes","F","High School","Student","Sports Car","Highly Rural/ Rural"
0,0,0,43,0,11,"No",10,"Private",6,"yes",0,"No",0,16,65069,178778,12310,0,"Yes","M","Bachelors","Professional","Minivan","Highly Urban/ Urban"
1,3321,0,40,0,13,"No",28,"Commercial",7,"yes",2,"No",1,6,31101,0,4610,1852,"No","M","High School","Clerical","Pickup","Highly Urban/ Urban"
0,0,0,41,0,13,"No",41,"Private",4,"no",0,"No",1,10,28380,118927,11810,0,"Yes","F","High School","Clerical","SUV","Highly Rural/ Rural"
1,1611,0,55,0,11,"No",25,"Commercial",4,"no",3,"No",3,1,12729,0,7000,621,"Yes","M","High School","Student","Pickup","Highly Urban/ Urban"
0,0,0,48,0,13,"No",15,"Commercial",10,"no",3,"No",0,6,20887,159568,30380,18920,"Yes","M","<High School","Clerical","Panel Truck","Highly Urban/ Urban"
0,0,0,48,0,12,"No",38,"Private",1,"no",0,"No",3,5,32256,175861,10230,0,"Yes","F","High School","Home Maker","SUV","Highly Rural/ Rural"
1,6885,1,36,2,14,"Yes",33,"Commercial",6,"no",2,"Yes",0,8,54028,0,16610,7354,"No","M","Masters","","Van","Highly Urban/ Urban"
0,0,0,33,1,9,"No",24,"Private",4,"no",0,"No",0,NA,58617,125712,13690,0,"Yes","M","<High School","Blue Collar","Minivan","Highly Rural/ Rural"
0,0,0,49,0,13,"No",14,"Private",7,"no",0,"No",0,11,75610,252298,17820,0,"No","F","Masters","Manager","SUV","Highly Urban/ Urban"
1,1307,0,58,0,15,"No",31,"Commercial",4,"yes",0,"No",1,1,91051,329168,31570,0,"Yes","M","Bachelors","Professional","Panel Truck","Highly Rural/ Rural"
0,0,0,49,0,14,"No",21,"Private",18,"yes",0,"No",0,17,90036,0,17110,0,"No","M","Bachelors","Manager","Van","Highly Urban/ Urban"
0,0,0,55,0,12,"No",8,"Private",1,"no",0,"No",0,8,136339,407905,18760,0,"Yes","F","Masters","Lawyer","Minivan","Highly Urban/ Urban"
0,0,0,58,0,13,"No",44,"Commercial",7,"yes",3,"No",2,8,43618,179025,20930,2723,"Yes","M","Bachelors","Manager","Van","Highly Urban/ Urban"
0,0,0,41,0,8,"No",17,"Private",1,"no",3,"No",2,6,54028,161160,10420,7245,"No","F","Bachelors","Professional","SUV","Highly Urban/ Urban"
0,0,0,52,0,13,"No",40,"Commercial",4,"no",0,"No",0,1,108078,316513,8740,0,"Yes","F","High School","Blue Collar","Sports Car","Highly Rural/ Rural"
0,0,0,57,0,8,"No",34,"Commercial",10,"no",0,"No",0,6,73280,243431,20220,0,"Yes","M","Bachelors","Professional","Van","Highly Rural/ Rural"
0,0,0,38,0,11,"No",11,"Private",10,"no",0,"Yes",4,8,99788,0,15280,0,"No","F","Bachelors","Professional","SUV","Highly Urban/ Urban"
0,0,1,39,2,13,"Yes",38,"Commercial",10,"no",2,"No",5,13,48887,178171,10290,1459,"No","F","Bachelors","Blue Collar","SUV","Highly Urban/ Urban"
1,4654,0,49,1,14,"No",16,"Commercial",10,"yes",1,"No",1,7,61036,160699,12500,8963,"Yes","M","High School","Blue Collar","Minivan","Highly Urban/ Urban"
0,0,1,42,2,16,"No",22,"Private",4,"no",1,"No",0,6,30871,151274,8790,6366,"Yes","F","<High School","Clerical","SUV","Highly Urban/ Urban"
0,0,0,52,0,12,"No",41,"Private",7,"no",0,"No",0,10,47161,0,14300,0,"No","F","Masters","Manager","Minivan","Highly Urban/ Urban"
1,4386,0,43,0,13,"No",5,"Private",7,"no",0,"Yes",2,14,26913,156085,4190,0,"Yes","F","Masters","Manager","SUV","Highly Urban/ Urban"
0,0,0,51,0,14,"No",16,"Private",10,"no",0,"No",2,1,164371,406985,17130,0,"Yes","F","High School","Professional","Minivan","Highly Urban/ Urban"
0,0,0,45,1,11,"No",15,"Private",6,"no",0,"No",0,7,52149,184538,11990,0,"Yes","F","Bachelors","Professional","SUV","Highly Urban/ Urban"
1,3501,0,54,0,14,"No",38,"Commercial",1,"no",4,"No",5,18,85444,161160,27450,3689,"No","M","Masters","","Panel Truck","Highly Urban/ Urban"
0,0,0,36,1,11,"Yes",8,"Private",10,"no",0,"Yes",0,12,28162,114294,4320,0,"No","F","PhD","Manager","SUV","Highly Urban/ Urban"
1,5627,0,50,0,10,"No",41,"Private",1,"no",4,"No",11,11,62880,0,12790,4538,"No","F","PhD","Doctor","SUV","Highly Urban/ Urban"
0,0,0,34,2,11,"No",32,"Private",9,"no",0,"No",0,7,18077,104851,19270,0,"Yes","F","<High School","Blue Collar","Minivan","Highly Rural/ Rural"
0,0,0,61,0,15,"No",16,"Private",10,"no",5,"No",3,NA,31543,181675,26780,5155,"Yes","F","Masters","Lawyer","SUV","Highly Urban/ Urban"
1,3949,0,33,1,11,"Yes",17,"Commercial",1,"yes",2,"Yes",0,24,86321,227138,26750,48873,"No","M","Masters","","Panel Truck","Highly Urban/ Urban"
0,0,0,45,0,12,"No",5,"Commercial",1,"yes",0,"No",0,1,21361,146354,19300,0,"Yes","M","High School","Clerical","Van","Highly Urban/ Urban"
0,0,0,58,0,12,"No",17,"Private",4,"no",1,"No",0,14,115067,326329,18810,1774,"Yes","F","PhD","Manager","SUV","Highly Urban/ Urban"
0,0,0,56,2,11,"No",43,"Commercial",10,"no",0,"No",0,11,60286,213596,23480,0,"Yes","F","Bachelors","Blue Collar","Minivan","Highly Rural/ Rural"
0,0,0,47,0,0,"No",13,"Private",6,"no",0,"No",0,15,54028,0,7630,0,"No","F","Masters","Home Maker","SUV","Highly Urban/ Urban"
1,4506,0,29,1,7,"Yes",42,"Commercial",1,"no",0,"No",1,9,31407,0,11890,0,"No","F","High School","Blue Collar","SUV","Highly Urban/ Urban"
1,6097,3,39,5,14,"No",41,"Private",1,"yes",2,"No",0,1,12591,0,16570,7621,"Yes","M","<High School","Student","Van","Highly Urban/ Urban"
0,0,0,48,0,7,"No",39,"Commercial",1,"yes",0,"No",0,1,22362,127087,23260,0,"Yes","M","<High School","Clerical","Panel Truck","Highly Urban/ Urban"
1,6561,2,62,3,18,"No",5,"Private",4,"no",2,"Yes",0,1,30322,150059,18780,23486,"Yes","F","High School","Blue Collar","Sports Car","Highly Urban/ Urban"
0,0,0,40,1,12,"No",16,"Private",9,"no",2,"No",0,7,22648,105038,7760,3955,"Yes","F","<High School","Blue Collar","Sports Car","Highly Urban/ Urban"
1,4863,0,38,0,12,"No",48,"Private",6,"no",3,"No",1,1,26537,144593,5700,8256,"No","M","<High School","Clerical","Minivan","Highly Urban/ Urban"
0,0,0,46,0,5,"No",55,"Private",1,"no",0,"No",0,8,393,127880,6140,0,"No","F","High School","Home Maker","SUV","Highly Rural/ Rural"
0,0,1,46,0,10,"No",56,"Commercial",13,"no",0,"No",2,7,84667,236725,13770,0,"Yes","F","Bachelors","Blue Collar","SUV","Highly Urban/ Urban"
0,0,0,36,0,12,"No",49,"Private",6,"yes",0,"No",0,18,48509,161160,9950,0,"Yes","M","PhD","","Minivan","Highly Urban/ Urban"
0,0,0,31,2,14,"No",40,"Commercial",1,"no",0,"No",0,12,52248,178076,2850,0,"Yes","F","Bachelors","Blue Collar","SUV","Highly Urban/ Urban"
0,0,0,51,0,11,"No",47,"Private",1,"no",0,"No",0,14,123217,370038,18920,0,"Yes","F","Masters","Lawyer","Minivan","Highly Urban/ Urban"
0,0,0,37,2,13,"Yes",46,"Private",10,"no",2,"No",6,10,39324,151114,9130,5177,"No","F","Bachelors","Home Maker","SUV","Highly Urban/ Urban"
0,0,0,38,0,12,"No",19,"Private",1,"no",0,"Yes",1,5,127903,348479,18090,0,"Yes","F","Bachelors","Manager","SUV","Highly Urban/ Urban"
0,0,0,49,0,0,"No",63,"Private",7,"no",2,"No",2,12,0,124751,8420,3721,"No","F","Bachelors","Home Maker","SUV","Highly Urban/ Urban"
0,0,0,50,0,14,"No",5,"Private",6,"no",0,"No",2,11,44441,150983,10940,0,"Yes","M","Masters","Lawyer","Pickup","Highly Rural/ Rural"
0,0,0,47,0,13,"No",66,"Commercial",1,"yes",0,"No",0,1,24911,0,18170,0,"Yes","M","High School","Student","Van","Highly Rural/ Rural"
0,0,0,49,0,15,"No",5,"Commercial",13,"yes",0,"No",0,5,127613,333896,19160,0,"Yes","M","<High School","Blue Collar","Van","Highly Urban/ Urban"
0,0,0,46,0,6,"No",30,"Private",10,"no",0,"No",0,1,65894,0,12690,0,"No","F","High School","Manager","SUV","Highly Urban/ Urban"
0,0,0,41,1,13,"No",50,"Private",1,"no",0,"No",0,NA,27377,161160,15730,0,"Yes","M","<High School","Clerical","Minivan","Highly Rural/ Rural"
0,0,0,40,1,14,"No",31,"Commercial",1,"yes",0,"No",0,11,62502,201110,23590,0,"Yes","M","Bachelors","Professional","Panel Truck","Highly Rural/ Rural"
0,0,0,46,0,0,"No",45,"Private",4,"no",2,"No",3,NA,0,109860,16230,6343,"Yes","F","High School","Home Maker","Minivan","Highly Urban/ Urban"
0,0,0,53,0,10,"No",27,"Private",1,"yes",0,"No",0,11,121708,356812,19480,0,"No","M","PhD","Doctor","Van","Highly Urban/ Urban"
0,0,0,50,0,0,"No",32,"Commercial",1,"no",0,"No",2,1,0,0,20370,0,"Yes","F","High School","Student","Minivan","Highly Urban/ Urban"
0,0,0,41,2,17,"No",101,"Private",6,"no",0,"No",0,7,666,0,15910,0,"Yes","F","<High School","Student","Sports Car","Highly Rural/ Rural"
0,0,2,41,2,11,"No",49,"Commercial",14,"yes",0,"No",3,8,73088,259027,12910,0,"Yes","M","High School","Blue Collar","Minivan","Highly Rural/ Rural"
1,1589,0,37,0,12,"No",40,"Private",4,"no",1,"Yes",0,NA,11303,0,6330,37871,"No","M","<High School","Clerical","Pickup","Highly Urban/ Urban"
0,0,0,46,0,12,"No",29,"Private",1,"no",3,"No",2,1,45237,184819,10620,3624,"Yes","F","<High School","Blue Collar","Sports Car","Highly Urban/ Urban"
1,2644,0,21,1,9,"No",61,"Commercial",11,"no",3,"Yes",2,7,5939,0,16030,26803,"Yes","F","High School","Student","SUV","Highly Rural/ Rural"
0,0,0,51,0,0,"No",43,"Private",9,"no",0,"No",0,1,0,0,1500,0,"Yes","M","<High School","Student","Minivan","Highly Rural/ Rural"
0,0,0,29,4,4,"Yes",36,"Private",4,"no",0,"No",0,8,23652,0,6770,0,"No","F","High School","Clerical","SUV","Highly Rural/ Rural"
0,0,0,42,0,13,"No",5,"Private",10,"yes",0,"No",0,13,132186,340510,16070,0,"Yes","M","PhD","Manager","Minivan","Highly Urban/ Urban"
0,0,0,58,0,12,"No",47,"Private",6,"no",0,"No",1,13,69282,295989,25230,0,"Yes","M","Bachelors","Professional","Minivan","Highly Urban/ Urban"
0,0,2,42,3,11,"Yes",34,"Commercial",1,"no",3,"No",2,16,59454,0,11650,5751,"No","F","Bachelors","Blue Collar","Sports Car","Highly Urban/ Urban"
0,0,0,55,0,0,"No",44,"Private",1,"no",0,"No",1,9,0,0,16160,0,"Yes","F","High School","Student","SUV","Highly Rural/ Rural"
0,0,1,43,1,8,"No",5,"Private",3,"no",3,"No",0,NA,78171,254820,13620,7793,"Yes","F","Masters","Manager","Minivan","Highly Urban/ Urban"
1,3999,0,53,0,7,"No",33,"Private",1,"no",0,"No",1,18,10232,129979,7820,0,"Yes","F","Masters","Home Maker","SUV","Highly Urban/ Urban"
1,8532,0,62,0,11,"No",44,"Commercial",10,"no",2,"No",4,9,16897,130344,16020,7629,"No","M","High School","Blue Collar","Minivan","Highly Rural/ Rural"
1,2156,0,38,0,11,"No",5,"Commercial",1,"no",1,"No",3,1,45734,222653,9870,3296,"Yes","M","High School","Professional","Pickup","Highly Urban/ Urban"
1,2493,0,47,0,13,"No",36,"Commercial",6,"yes",2,"No",3,NA,125753,161160,18780,4188,"Yes","M","Masters","Manager","Van","Highly Urban/ Urban"
0,0,0,42,0,14,"No",25,"Private",4,"no",0,"No",0,5,65082,0,15370,0,"No","M","<High School","Clerical","Minivan","Highly Urban/ Urban"
0,0,0,45,0,13,"No",5,"Private",1,"yes",0,"No",0,9,97205,294982,8220,0,"Yes","M","Bachelors","Manager","Minivan","Highly Urban/ Urban"
0,0,0,48,0,13,"No",20,"Private",1,"no",2,"No",4,16,122643,315375,18310,47343,"Yes","F","Masters","Manager","Sports Car","Highly Urban/ Urban"
0,0,0,53,0,13,"No",28,"Commercial",10,"no",0,"No",0,11,136417,0,6800,0,"No","M","Bachelors","Manager","Pickup","Highly Urban/ Urban"
1,2870,2,38,2,12,"Yes",25,"Commercial",3,"no",0,"No",0,1,48630,0,10160,0,"No","M","High School","Blue Collar","Pickup","Highly Urban/ Urban"
0,0,2,43,2,12,"No",61,"Private",13,"yes",0,"No",0,1,31939,133859,14310,0,"Yes","M","<High School","Blue Collar","Minivan","Highly Rural/ Rural"
0,0,0,34,1,12,"No",14,"Commercial",13,"no",0,"No",0,1,45931,159417,13750,0,"Yes","F","High School","Blue Collar","Minivan","Highly Urban/ Urban"
0,0,0,41,0,9,"No",16,"Commercial",15,"no",1,"No",0,17,151571,0,20760,1994,"No","M","PhD","","Van","Highly Urban/ Urban"
1,4738,0,53,0,6,"No",32,"Private",1,"no",0,"No",0,11,159399,0,16810,0,"No","F","PhD","Doctor","Sports Car","Highly Urban/ Urban"
1,5182,0,46,0,10,"No",44,"Private",10,"no",0,"No",0,10,34637,0,18780,0,"No","F","High School","Clerical","SUV","Highly Urban/ Urban"
1,484.50015447,2,43,2,12,"No",16,"Commercial",1,"yes",0,"No",6,1,98421,291316,25960,0,"Yes","M","<High School","Blue Collar","Panel Truck","Highly Urban/ Urban"
0,0,1,44,1,11,"No",24,"Private",1,"no",0,"No",0,4,42309,132978,11370,0,"Yes","F","<High School","Clerical","SUV","Highly Rural/ Rural"
0,0,1,45,1,10,"Yes",41,"Commercial",6,"no",1,"No",0,11,54028,157107,6000,5606,"No","M","Bachelors","Clerical","Pickup","Highly Urban/ Urban"
0,0,0,55,0,5,"No",39,"Commercial",1,"no",0,"No",1,6,132661,410563,7000,0,"Yes","F","Bachelors","Blue Collar","SUV","Highly Urban/ Urban"
0,0,0,53,0,11,"No",50,"Commercial",1,"no",0,"No",1,NA,147579,443598,16260,0,"Yes","M","Masters","Manager","Van","Highly Urban/ Urban"
1,4753,0,49,0,13,"No",31,"Private",1,"no",1,"No",3,1,28592,183206,9260,2102,"Yes","M","<High School","Clerical","Pickup","Highly Urban/ Urban"
0,0,0,50,0,7,"No",30,"Private",4,"no",0,"No",1,15,118843,297866,11290,0,"Yes","F","Masters","Lawyer","Sports Car","Highly Urban/ Urban"
0,0,0,47,0,12,"No",42,"Private",1,"no",3,"No",3,1,221995,545044,41830,6682,"Yes","F","PhD","Doctor","SUV","Highly Urban/ Urban"
1,2811,0,50,0,11,"No",51,"Private",7,"no",1,"Yes",0,11,57387,181408,7330,19199,"Yes","M","Bachelors","Professional","Minivan","Highly Urban/ Urban"
0,0,0,52,0,13,"No",23,"Private",4,"no",2,"No",3,13,54028,0,20190,1474,"No","F","Masters","Lawyer","SUV","Highly Urban/ Urban"
0,0,0,49,0,11,"No",75,"Private",1,"yes",0,"No",0,11,55473,210749,17490,0,"Yes","M","Bachelors","Professional","Van","Highly Urban/ Urban"
0,0,0,47,0,12,"No",35,"Commercial",1,"no",1,"No",0,10,54028,161160,27760,4451,"No","M","Bachelors","Professional","Panel Truck","Highly Urban/ Urban"
0,0,0,39,0,11,"No",33,"Commercial",14,"yes",0,"No",2,7,24217,129104,10900,0,"Yes","M","<High School","Blue Collar","Pickup","Highly Rural/ Rural"
0,0,0,43,0,11,"No",16,"Commercial",13,"yes",2,"No",1,15,229983,0,24910,8983,"No","M","PhD","","Panel Truck","Highly Urban/ Urban"
1,3432,0,32,1,0,"Yes",14,"Private",4,"no",1,"No",9,9,0,0,4750,4074,"No","F","Bachelors","Student","SUV","Highly Urban/ Urban"
0,0,0,50,0,11,"No",20,"Commercial",6,"no",3,"No",5,10,51888,209011,11690,2218,"No","F","Bachelors","Blue Collar","Minivan","Highly Urban/ Urban"
1,50032.586112,0,42,0,10,"No",48,"Private",1,"no",0,"No",3,6,54028,171676,12600,0,"Yes","M","<High School","Clerical","Minivan","Highly Urban/ Urban"
0,0,0,43,2,11,"No",45,"Private",10,"no",0,"No",1,7,29767,154724,8780,0,"Yes","F","<High School","Blue Collar","SUV","Highly Urban/ Urban"
0,0,0,50,0,11,"No",20,"Commercial",11,"yes",0,"No",0,7,83871,283832,27460,0,"Yes","M","Bachelors","Professional","Panel Truck","Highly Urban/ Urban"
0,0,0,49,0,4,"No",6,"Private",7,"yes",3,"Yes",2,1,85739,282600,14970,27548,"No","M","Bachelors","Professional","Minivan","Highly Urban/ Urban"
1,3000.7053009,0,47,0,15,"No",31,"Commercial",3,"no",0,"No",0,7,91221,263877,15320,0,"Yes","F","Bachelors","Blue Collar","SUV","Highly Urban/ Urban"
0,0,0,35,0,11,"No",36,"Private",6,"no",2,"No",6,7,149937,404842,36390,5666,"Yes","F","Bachelors","Professional","Van","Highly Urban/ Urban"
0,0,0,30,1,12,"No",23,"Commercial",1,"yes",1,"Yes",2,5,42774,144023,8910,40998,"Yes","M","<High School","Clerical","Pickup","Highly Urban/ Urban"
0,0,0,49,0,13,"No",34,"Private",1,"yes",1,"No",4,22,113781,311839,6400,6525,"Yes","M","PhD","Manager","Pickup","Highly Urban/ Urban"
0,0,2,41,3,15,"No",66,"Commercial",1,"no",0,"No",0,NA,83894,202030,25310,0,"Yes","M","Bachelors","Blue Collar","Panel Truck","Highly Rural/ Rural"
0,0,0,16,1,11,"Yes",5,"Private",6,"no",0,"No",2,7,0,161160,13950,0,"No","F","<High School","Home Maker","Sports Car","Highly Urban/ Urban"
0,0,0,50,0,12,"No",23,"Private",4,"yes",0,"No",3,21,76096,0,14930,0,"No","M","PhD","Lawyer","Minivan","Highly Urban/ Urban"
0,0,0,56,0,11,"No",16,"Commercial",10,"yes",1,"No",2,7,54028,227823,21570,4071,"Yes","M","High School","Blue Collar","Van","Highly Rural/ Rural"
