"TIF","BLUEBOOK","TRAVTIME","AGE","CAR_AGE","YOJ","INCOME"
6,22220,5,62,21,15,89563
10,16020,6,34,2,15,28903
7,5130,10,35,12,11,39742
6,10940,23,47,2,14,47356
9,4190,5,49,9,1,1
7,14520,47,39,2,10,36331
4,25060,29,49,2,15,18233
1,30390,21,52,14,9,42779
6,16140,42,50,14,11,80109
4,27710,20,46,15,12,143074
1,16260,40,50,19,14,92029
6,11460,33,53,12,13,54029
4,22560,36,38,11,15,82528
1,3930,57,43,11,8,50492
6,10780,36,43,14,15,92816
1,18290,42,45,20,16,90154
10,9010,54,24,11,12,24667
1,2670,15,24,14,9,11665
6,16250,31,45,10,1,1
1,20200,27,53,2,15,69336
1,17420,23,30,8,12,60217
6,23140,61,44,18,15,132045
10,13900,49,38,13,11,126106
1,26310,44,50,2,12,4584
1,16510,28,51,12,12,72519
1,26420,22,43,13,7,57870
1,33560,13,46,8,17,55902
1,18770,41,47,9,13,125742
4,12040,20,47,2,8,18790
10,6820,11,41,2,8,53203
10,23530,22,46,22,14,119905
6,6900,36,54,8,1,1
4,6840,5,38,2,16,15414
10,14610,51,37,6,14,12263
7,12410,80,44,9,15,11066
6,6800,29,53,7,1,1
1,11480,54,37,11,2,42879
10,13640,45,41,2,12,29542
3,6810,8,49,5,14,94073
6,16290,29,36,10,11,10633
1,9030,10,47,10,9,5847
1,27260,5,60,8,18,18682
1,8710,5,41,2,10,25983
1,13680,20,44,10,9,77761
3,8820,34,46,4,10,34523
1,8730,43,58,11,12,60959
10,2470,8,31,2,14,9685
9,7970,22,43,6,13,21659
8,31810,39,44,17,10,124830
6,16560,24,41,11,11,136586
1,28090,57,37,2,12,36218
4,22100,8,49,2,1,1
6,14780,41,42,10,10,38771
10,16710,50,47,11,9,90941
1,15330,10,38,12,11,51177
4,22930,71,46,17,10,74479
7,6670,11,46,11,12,64655
3,8580,15,53,2,1,1
4,10620,57,46,5,13,14705
4,10350,51,32,2,1,1
7,7800,34,63,7,11,4598
1,21920,34,43,2,15,82940
7,20820,17,45,22,14,148222
4,15010,41,59,2,15,32975
6,10480,67,54,9,13,54029
4,7600,52,61,7,14,57096
9,11240,54,51,6,17,54029
14,6100,45,46,6,14,30227
11,4300,9,28,8,1,1
1,16330,21,44,10,14,95115
7,24820,50,40,14,12,39754
3,18180,28,44,16,17,54029
7,22400,52,47,10,12,72464
4,11250,52,51,15,8,46503
10,19880,31,45,12,13,22722
7,16810,5,58,17,15,41713
9,17730,24,37,2,8,125315
1,22290,39,51,15,12,152463
3,15900,63,60,9,10,8288
1,8980,65,56,2,15,59189
13,18750,13,46,10,15,121134
17,18820,32,33,21,12,41584
7,12160,50,44,7,15,25537
10,17670,97,47,5,11,18305
1,38870,5,36,10,14,135521
10,6500,45,50,2,1,1
7,19620,67,53,2,8,8792
7,16110,42,43,2,18,23887
7,27670,65,48,15,8,85735
6,13260,18,46,11,9,36111
4,22440,29,48,6,14,34352
6,17540,38,56,7,17,8138
7,6500,49,50,2,11,16626
6,14770,37,51,11,15,81744
7,21430,29,36,4,13,19218
4,5300,35,38,2,13,10654
1,13060,25,54,11,13,61627
3,18560,46,54,14,14,71580
7,9440,22,41,13,13,38431
17,10600,48,44,8,16,54029
1,12470,14,33,6,1,1
1,15100,23,50,11,16,36016
4,14340,15,34,8,10,28720
1,33910,35,40,14,12,82506
1,17790,60,62,16,12,137667
14,14910,24,38,2,17,29689
4,10540,48,54,11,15,66956
1,15550,52,32,2,13,40852
1,14230,27,43,2,13,23158
1,18210,23,52,2,7,115076
10,22810,53,19,2,9,37537
1,4900,45,34,2,14,20300
13,9560,9,44,11,12,36571
4,15300,47,45,20,15,107664
11,7900,68,51,2,17,36452
1,26270,11,41,2,12,44973
1,7380,27,36,14,15,58840
6,6200,32,47,17,13,80233
4,9240,75,28,9,10,36114
6,15610,17,52,14,10,89125
6,23900,38,48,8,11,55935
4,28940,33,50,23,12,224409
6,11700,45,43,2,12,59027
6,14940,40,70,2,15,78171
14,21510,32,36,9,14,31260
4,15180,39,39,10,9,48491
1,21340,60,48,14,15,82886
6,17890,25,47,6,1,1
3,10250,41,47,18,14,166360
4,14630,39,48,17,14,90972
11,4790,27,55,2,14,32881
1,5700,29,42,8,18,54428
1,14230,39,38,9,12,3137
7,4500,40,30,12,15,110914
1,22500,51,56,11,14,102386
9,6130,49,30,2,1,1
10,7310,46,55,11,11,3084
4,21890,39,41,19,12,119110
1,28640,51,44,10,16,85473
6,7970,49,39,2,12,25688
4,14130,29,40,12,8,120420
1,12080,9,48,17,9,54029
6,13190,43,36,13,12,104425
10,15620,6,42,15,12,114278
9,16840,55,48,9,7,105357
16,21160,28,29,17,13,109720
11,14760,29,49,2,13,68594
10,13140,6,49,13,12,67360
4,4980,38,57,10,14,26635
4,15110,46,47,17,13,136131
6,20570,48,27,10,1,1
3,14760,49,51,11,17,24120
1,7030,5,33,10,11,22344
4,18880,47,44,2,18,35067
1,6100,24,46,19,12,57210
13,17260,53,44,10,18,66201
10,37670,39,55,11,12,127756
6,13460,25,41,12,13,23328
6,35240,50,43,15,10,101806
7,4300,39,28,7,1,1
4,40520,43,57,7,13,118156
10,18460,35,41,19,14,42207
10,9910,17,45,2,16,39056
6,8780,17,46,7,14,57324
6,11620,32,51,2,10,50167
6,12770,59,51,10,10,112675
7,17000,28,58,2,14,34137
4,7200,31,57,16,1,54029
6,27400,38,52,14,15,78272
4,7410,47,48,8,11,11068
6,9160,30,41,9,17,5317
3,22330,40,32,2,13,14847
1,19860,32,47,11,1,1
4,13140,24,29,11,14,75469
20,12020,33,50,17,9,55173
10,23930,37,65,2,12,131549
1,14580,50,53,19,14,117471
1,29550,35,49,20,12,94284
1,20040,29,57,15,12,128442
1,11100,18,56,2,17,55381
3,19930,20,52,14,11,54029
1,18990,54,58,21,13,116949
1,8120,27,43,2,13,23158
6,28580,46,43,8,10,25935
3,31410,43,54,12,12,50706
6,27660,52,45,9,9,55061
1,30470,57,48,9,13,44896
10,18640,36,46,9,13,49918
17,20880,44,42,10,18,32039
4,23550,22,39,2,11,46492
3,16760,20,55,9,13,27689
1,19780,28,46,2,12,30112
10,3500,5,45,2,12,20046
10,16030,36,45,13,12,100336
7,11630,58,38,12,18,77831
6,22900,27,46,14,3,102254
3,5000,22,35,16,12,43197
10,15440,22,57,12,14,51344
6,11360,32,41,13,3,187285
18,14230,20,52,14,12,78323
10,21900,29,52,2,12,152005
21,19980,12,34,6,12,45844
1,8300,41,68,2,1,1
7,5700,36,42,16,12,107563
1,4950,45,28,7,1,1
6,18680,34,47,18,8,76902
4,1500,12,44,7,1,1
16,6300,18,48,11,8,68522
6,27830,20,58,11,14,72841
1,6920,24,48,2,1,1
6,21090,38,43,7,11,90611
3,6800,39,53,11,10,8713
1,29650,30,47,16,11,54029
1,24980,25,41,10,7,52943
7,9910,19,48,12,15,114545
4,12350,30,30,8,13,51111
6,21060,34,49,11,13,146640
14,4800,6,38,2,12,23637
6,11700,35,40,13,17,62025
11,26500,42,53,21,12,197037
4,14740,40,48,11,12,84427
3,21200,35,53,12,1,1
4,19980,13,51,9,7,72038
9,6600,61,51,2,1,1
9,17520,17,46,10,14,153200
4,25690,13,54,17,10,120142
1,10070,53,44,2,11,2142
1,17830,17,53,10,13,91517
10,14310,56,43,2,13,54029
1,10220,29,35,2,13,52217
1,12540,19,59,2,10,51426
1,29070,16,51,16,7,102136
1,4300,22,28,7,1,54029
1,7620,5,47,2,14,50324
6,17520,35,42,9,15,41902
13,5000,29,36,2,9,28592
10,7660,29,39,2,11,39513
4,10880,42,39,13,11,53919
4,27630,34,46,11,13,67382
6,14070,43,35,19,13,110313
12,15250,62,43,7,10,23036
1,10300,50,48,7,14,34314
11,21900,41,38,10,7,172671
1,6140,54,46,10,1,1
1,13530,12,56,14,17,127362
10,14590,36,63,20,1,1
6,10250,48,33,12,13,54481
5,13760,23,53,9,15,58355
4,27800,25,48,2,14,70683
10,34270,15,44,2,15,98370
15,8100,21,45,9,9,81548
3,20210,5,50,20,11,77951
1,26470,5,51,2,14,147924
6,8170,71,49,8,6,86212
1,7230,26,26,13,10,31271
14,12190,18,35,2,13,71904
1,6400,38,49,10,1,1
1,16230,25,41,2,14,24661
10,19350,52,51,22,12,201147
10,22340,29,53,12,13,46397
6,9680,28,48,10,13,17225
4,8330,63,57,7,14,11323
3,6690,38,40,8,1,1
1,15870,40,28,7,12,33901
10,17580,26,41,11,15,54029
6,19250,8,42,13,15,75289
10,12060,34,47,18,15,58569
4,11460,22,66,12,16,108655
7,26310,51,45,2,16,54029
1,17630,51,48,12,1,1
5,5400,55,39,9,1,1
6,10220,36,46,8,12,73086
1,27360,21,58,2,12,38436
3,7800,28,63,12,14,39509
1,10550,21,41,13,14,49471
1,14130,46,48,18,12,78324
1,19560,44,61,19,17,113755
3,22860,22,37,14,15,54029
1,38500,53,50,2,10,76092
1,10490,22,54,2,16,54029
1,15320,23,42,11,8,64736
6,26230,27,37,15,11,104540
1,18100,29,58,11,17,108048
4,22180,17,62,16,15,144824
6,9390,45,40,5,6,18540
10,20480,49,45,2,15,58370
7,6200,5,47,2,15,28751
3,24100,23,42,10,12,60305
1,7500,25,60,11,14,54029
10,11810,59,32,9,13,54029
19,6640,22,44,7,6,49605
1,16720,32,57,2,12,1
4,6400,23,49,8,13,55016
1,13450,42,64,11,14,50167
3,5080,46,26,2,13,9829
14,15840,13,35,2,1,1
4,9820,43,50,4,16,33232
10,18990,49,56,13,14,113371
3,11940,26,51,21,10,163220
10,11240,30,60,2,6,17462
1,22160,25,46,25,13,160643
1,9980,17,27,2,10,26097
13,30690,35,40,6,18,42467
1,15720,30,49,15,12,93203
4,24830,22,52,15,12,81009
6,10890,43,42,2,15,881
1,22790,23,31,17,12,64366
1,18110,43,41,12,15,77433
1,15070,14,38,4,8,74706
1,27460,39,43,12,15,31714
4,27640,61,54,10,16,56481
1,10600,37,41,2,12,50009
1,11940,25,54,16,14,131384
6,19620,62,51,19,12,83294
6,20150,10,27,2,9,35264
6,11510,35,51,2,18,48883
17,1500,35,46,2,1,1
1,7440,42,46,9,14,56238
1,29370,24,45,6,14,15250
1,4890,46,64,2,20,4144
10,26860,20,42,12,16,84506
6,23680,29,50,16,8,74660
1,20900,87,32,13,16,97646
1,15290,42,44,5,15,62722
3,15180,12,37,9,16,74547
3,29370,15,46,16,13,113005
14,32120,16,50,13,9,43380
6,24610,56,54,16,15,185715
7,20140,24,35,2,9,59388
10,14460,38,44,2,1,1
1,23600,5,60,15,14,13685
1,16530,28,52,12,14,54029
8,17800,23,26,6,6,49486
6,19260,57,57,7,14,40265
1,16110,51,30,2,10,34582
6,7620,16,49,13,12,47514
4,9250,35,42,2,10,17632
18,9950,40,48,2,7,54029
4,10390,50,61,12,12,92776
6,19860,45,44,9,11,65915
10,24780,39,46,10,12,1
3,25080,5,38,15,12,50979
1,9640,78,40,10,15,31068
4,6400,14,45,13,13,52823
11,5700,45,42,10,14,54029
14,18980,36,46,9,13,49918
4,19050,5,33,10,13,51180
1,15020,46,36,5,9,6849
1,17320,58,51,12,14,107210
1,14960,45,63,9,13,50135
1,22610,41,54,10,14,39481
6,25060,41,48,9,13,7536
7,10080,54,29,12,11,53644
10,2720,51,39,2,13,12180
8,12150,42,59,11,13,106524
4,6300,19,48,10,12,36297
1,16450,36,60,4,14,55261
6,14460,45,47,11,11,82634
4,15610,40,29,2,1,1
4,10600,51,21,13,11,32392
6,17050,48,55,2,1,1
1,10910,25,39,22,9,55135
5,9880,37,36,2,1,1
4,8770,5,50,10,12,22684
6,6650,38,24,7,14,27548
3,21280,43,46,9,1,54029
6,14330,33,31,8,11,52715
4,12300,40,38,24,14,24579
1,21730,13,40,14,13,50780
4,21830,38,50,8,12,47903
10,24430,33,58,15,15,122632
7,34210,44,42,2,11,55341
3,19930,24,48,9,7,90753
4,7270,25,46,13,1,1
6,18650,6,44,15,11,73559
10,34410,44,51,7,13,93284
17,20720,27,43,2,13,23158
4,1500,30,50,14,14,39246
10,30510,31,40,11,12,54029
4,11210,23,44,9,10,53123
15,17150,33,53,13,15,103537
1,11910,78,33,9,8,71122
9,21980,42,28,16,13,38306
4,28290,27,35,2,12,46417
1,8940,45,50,14,10,59328
4,14610,45,38,11,13,51774
1,15070,41,70,9,18,54029
4,25700,28,55,13,14,30800
1,13610,45,34,6,12,27435
10,19220,48,44,2,14,91654
1,13180,58,43,2,16,6325
3,8510,41,46,2,13,24140
1,27800,5,38,14,8,107828
1,9200,38,63,4,12,19206
13,13920,21,48,2,10,557
1,12330,24,42,15,13,69767
3,22660,11,42,2,10,67004
1,1500,13,48,2,1,1
10,14560,5,50,14,12,130564
8,20320,7,55,18,16,81428
17,28600,18,49,15,15,88697
6,9170,60,42,2,1,1
10,42190,5,50,12,16,187678
7,18040,35,39,12,15,40260
11,12260,30,43,2,16,61853
1,15730,5,49,17,15,72107
1,21420,35,55,9,12,70461
13,13240,21,31,6,14,65049
1,19360,26,38,11,12,140600
17,8310,34,39,2,13,29150
1,6000,25,45,10,15,89162
1,20100,29,34,18,17,165027
7,45130,37,48,16,12,64287
7,30220,45,48,16,14,192844
7,11520,33,32,22,11,67400
1,22380,46,38,2,1,1
10,5000,68,35,14,16,109105
3,22930,42,48,18,14,64050
13,20330,54,50,16,13,138305
9,20820,18,56,11,14,114732
6,15810,26,25,11,9,118075
11,20550,21,43,2,13,43575
1,18080,25,42,14,8,134730
9,7400,29,40,2,13,19906
6,33510,47,47,13,13,61353
1,20340,51,46,11,12,44042
6,10950,33,33,2,14,37353
7,13690,5,48,10,13,54029
6,17800,58,51,8,12,15642
6,18760,49,50,7,15,62571
3,20100,26,44,9,12,21103
3,11600,10,44,10,12,26822
6,16990,36,38,13,14,69605
7,22450,19,38,18,7,88982
1,11030,5,49,5,13,46337
10,6300,39,48,21,12,54029
4,15630,65,34,9,15,41817
7,17150,17,41,15,10,115517
7,17340,36,33,13,1,1
3,12770,44,39,12,13,84465
4,31350,26,45,9,9,75557
6,20200,18,54,2,8,29568
1,13170,34,37,15,15,79666
3,22000,20,44,16,9,148702
7,18260,41,51,9,13,72036
6,8920,28,52,13,7,46606
9,12110,37,48,7,13,52517
20,20190,32,55,13,13,131890
6,17950,47,38,10,14,117220
4,16460,20,43,10,14,47984
1,14360,39,53,7,11,71736
3,20680,19,38,14,10,81977
1,16570,34,36,11,1,1
6,6440,39,32,7,1,54029
4,8070,59,37,2,18,123359
1,6480,40,50,11,9,28437
11,16920,6,39,2,14,45679
4,16650,45,40,12,13,100958
8,8200,25,47,2,12,19957
1,10900,13,33,9,14,57335
12,10730,30,46,2,13,46255
7,1500,29,47,10,10,11803
4,9730,18,40,8,1,1
4,5900,36,44,6,5,31474
1,23050,46,57,10,15,68819
6,13250,5,56,9,12,38291
18,13960,13,65,13,14,98582
6,6090,42,39,6,12,6930
11,18620,21,58,13,15,113196
1,13240,22,47,12,11,70441
4,16700,35,41,18,14,111015
10,28330,28,50,8,15,60855
6,15790,53,48,8,12,57602
1,18190,52,42,16,13,124868
10,24930,10,55,19,17,97891
1,29830,15,41,18,12,78835
4,1500,5,48,8,12,53351
1,21690,44,37,15,17,117455
6,8780,25,54,15,10,50926
4,9810,39,34,9,12,45385
4,7860,34,36,2,12,27580
1,34000,32,48,13,12,55761
1,13070,75,62,2,17,53699
1,20680,50,39,7,6,103143
10,22480,39,41,2,12,29896
1,33070,15,38,11,14,72351
6,12580,70,49,9,11,58226
1,13990,60,32,9,16,51555
6,13720,22,40,9,15,62001
1,23780,35,40,10,4,101060
3,20360,62,38,2,12,70112
4,17030,13,49,10,12,36553
1,15520,41,58,12,14,44950
1,16410,22,43,7,18,149135
10,6500,42,50,10,16,116525
10,19610,66,56,15,13,125136
1,27290,42,52,2,15,31617
1,8450,17,25,2,12,44517
1,13000,43,48,11,16,66961
13,34150,39,50,10,11,80473
1,31310,36,48,12,7,120331
6,26300,5,38,7,11,22747
10,7070,24,35,8,8,20718
3,24640,35,60,20,13,54029
6,20160,30,51,15,13,57344
4,33800,28,41,13,15,54029
7,24110,55,55,2,15,54029
10,10650,47,57,16,12,50296
6,9070,35,48,8,13,54029
10,28260,48,46,14,10,119817
11,7410,30,41,2,13,18125
13,15350,49,43,14,12,90335
1,22070,59,41,2,1,1
4,20750,78,76,16,16,46928
6,19150,37,35,9,14,54310
4,13770,60,46,2,8,76667
1,8020,24,34,19,7,29708
1,11130,58,58,2,14,38260
6,26030,44,57,12,12,54029
13,17160,48,58,13,1,1
4,16610,84,44,9,13,126609
11,22980,16,55,10,6,159827
7,1500,36,66,17,14,92930
6,19670,46,34,19,12,147735
9,12840,5,52,15,13,56920
15,14480,23,44,13,14,67458
4,12330,31,38,10,8,27028
7,6500,23,50,15,13,108291
6,9210,54,47,18,10,185371
4,17640,41,44,16,15,120356
1,10240,23,45,7,12,27267
4,6200,51,48,17,14,149245
4,18970,31,57,6,15,76124
10,17760,48,47,20,14,54029
1,18500,44,36,10,11,65150
7,23780,35,49,2,10,54109
4,27120,18,55,17,13,155291
4,19520,17,39,11,14,91165
3,12990,43,52,2,17,24576
5,13520,32,41,22,16,79214
1,10340,41,53,2,15,69298
1,19460,50,47,8,14,42197
10,10280,49,56,19,15,57751
7,4900,46,34,2,17,61221
6,14640,24,46,13,7,85409
4,12250,14,47,9,10,18897
1,11530,36,50,11,14,54029
1,4800,33,33,2,11,30886
1,18110,44,51,4,12,72355
1,6000,66,45,14,13,92050
6,2340,30,28,9,17,68395
7,18710,29,54,2,12,29394
7,21170,15,58,16,12,70746
10,7370,30,43,5,7,15727
1,12810,13,42,23,12,22487
6,22830,41,53,10,9,46574
6,9040,47,53,2,15,22396
1,5500,70,40,12,1,54029
13,9400,29,45,7,9,14857
10,31500,53,46,13,12,71668
8,13150,68,38,7,14,79679
7,20570,6,60,14,16,148888
6,21210,58,43,2,16,48078
4,6800,10,53,15,7,55581
4,39130,44,46,14,13,216465
4,23500,45,37,19,10,183040
4,25860,25,51,9,13,85077
6,9960,32,52,2,14,32637
4,17690,47,48,9,15,54029
6,22740,21,55,2,15,70113
6,12480,25,33,2,18,6504
1,3900,38,24,2,16,13004
5,6100,58,33,2,12,1
1,5730,47,27,7,13,42255
3,38700,43,53,14,14,186707
4,5400,23,39,5,14,12877
7,22240,19,43,8,16,16399
6,15360,53,52,10,12,86564
7,11120,15,50,15,12,46192
3,22040,32,51,19,11,205355
1,30870,57,45,13,16,64917
1,13060,33,42,9,16,73552
3,15400,49,49,21,14,41484
1,10780,24,45,15,14,47764
3,9280,43,52,8,12,25845
7,27930,39,51,12,9,51651
13,3380,68,57,15,15,18776
1,12470,30,45,13,15,1406
6,11050,33,50,10,1,1
7,5340,42,41,2,7,131
10,11470,27,46,9,12,61586
4,12190,24,40,2,14,32132
6,7640,13,48,2,17,56933
1,20820,34,46,2,7,77947
6,15110,64,57,2,14,50022
1,14290,5,46,14,11,81942
4,24580,53,59,15,18,85597
6,21950,45,31,2,10,89641
6,16670,49,35,2,16,116734
6,3430,53,38,12,1,1
10,8880,26,44,2,13,29820
6,31460,29,30,7,14,18973
6,12190,37,43,2,13,41721
1,13900,11,29,9,1,1
6,3700,34,22,7,11,23453
7,9560,50,53,2,14,59782
1,11310,33,38,7,11,60108
10,6200,27,47,13,14,53421
1,26960,36,55,17,14,81447
6,8860,13,42,13,16,31571
1,12900,56,57,2,14,43781
4,9400,25,47,2,13,31985
10,10840,42,31,18,5,62413
1,12340,23,58,13,14,84377
6,10730,43,47,2,15,45262
1,6300,26,48,14,12,79357
1,22810,30,39,20,1,1
1,13070,57,36,2,12,23233
1,14710,29,39,2,15,93078
1,19050,20,36,14,9,88237
9,22610,26,46,9,7,41078
7,22480,41,52,11,11,161143
1,27620,55,46,7,15,50273
8,8850,49,30,11,13,43454
11,10850,27,53,11,12,40474
6,8900,62,56,9,15,68486
6,30160,44,52,11,12,46465
6,9640,28,47,8,10,34363
6,17970,35,33,9,16,9158
1,9800,19,52,12,13,72633
1,10630,23,44,15,9,68771
1,33160,27,45,29,17,60946
1,1670,40,52,2,14,1703
6,37130,60,57,13,17,119069
1,28290,26,51,22,8,54805
6,7920,30,42,16,16,22156
3,14260,27,41,10,14,54029
3,12200,9,42,7,13,65038
14,16230,69,39,8,13,3613
4,4270,51,16,12,12,11720
4,9690,53,43,16,11,69480
4,11440,5,28,2,12,20853
12,20230,38,50,10,15,24834
7,23270,44,46,10,7,85385
13,34800,21,60,12,14,135748
10,12370,56,57,12,16,54029
7,11490,11,39,3,16,22272
6,33070,27,53,16,14,242750
4,21190,49,53,19,16,73715
1,20880,30,38,19,7,148643
11,11490,39,45,11,16,32597
7,39520,16,39,14,14,164048
1,34050,46,40,7,12,58329
1,14880,29,53,10,12,30964
6,20290,36,40,2,8,33537
4,8020,5,48,2,12,65241
1,23340,54,53,11,12,67924
4,1500,44,43,2,13,301
1,38230,36,55,9,11,123808
7,34250,44,50,5,14,175099
1,6620,33,47,9,12,1
1,14140,31,48,2,13,51921
6,5600,25,41,2,13,52074
11,13780,51,40,10,8,82814
6,23300,30,42,15,13,131051
11,10940,54,40,10,7,17886
9,19270,16,51,11,14,121238
1,33150,63,56,2,14,105112
7,28640,31,64,8,16,18691
3,9980,37,50,2,14,52914
1,28630,37,44,17,12,115101
4,10790,25,40,15,13,420
1,27670,5,45,14,16,79587
6,20390,44,42,8,10,47984
7,7100,34,56,12,16,104030
7,27140,20,58,16,14,54029
1,6900,25,54,16,15,107010
1,27410,49,45,11,10,46847
7,17520,27,49,10,11,69516
1,7430,34,35,19,11,90520
1,20630,21,40,12,12,1966
6,30670,50,43,19,13,110706
1,11550,13,48,14,11,33423
11,6300,36,48,2,11,68335
12,19770,63,61,8,12,121689
5,32410,69,37,9,8,85268
4,30000,28,44,7,14,53484
1,6420,25,44,2,15,6039
1,18380,48,32,15,12,136759
4,16660,8,41,16,13,110625
10,13960,33,37,22,14,124588
3,13310,8,34,15,11,84129
3,8480,28,38,6,11,31832
1,9730,32,39,13,8,10207
6,26720,35,62,14,18,148706
6,8500,45,47,2,7,54029
17,1500,32,50,14,13,51136
17,28920,41,47,7,10,147217
11,7030,36,36,2,8,19342
4,27790,57,32,7,8,9683
3,18430,10,46,11,12,50160
4,7420,77,55,22,10,59197
3,16970,29,54,5,12,27840
1,25980,46,28,12,13,64855
1,5020,55,42,10,12,74380
3,18490,28,60,10,17,20140
7,10580,53,41,19,12,11234
3,4070,28,49,7,13,25739
13,21990,41,40,9,12,62850
1,27160,32,28,2,13,34044
7,27300,35,44,15,12,188429
1,24350,46,34,12,12,147479
4,1500,57,40,2,1,1
1,3540,46,32,2,15,36344
1,24850,44,37,8,12,107962
10,20750,10,56,8,18,136527
7,14370,25,46,11,12,82743
4,6690,33,37,15,15,14942
1,6240,36,41,22,4,85546
1,43530,32,52,20,12,179484
1,15000,49,41,15,12,94051
7,12140,36,52,2,14,25895
1,8790,42,41,11,13,53009
1,13880,21,56,2,14,63892
6,17070,52,55,2,16,86517
3,7000,24,51,11,15,55038
6,21890,35,47,10,12,139886
4,14350,5,57,14,17,71519
1,13030,47,41,16,1,1
1,4800,33,33,11,16,92053
1,14460,17,50,14,11,51554
1,14530,39,50,11,12,62831
4,13390,12,66,2,14,14816
6,14510,24,42,13,12,61183
7,14160,5,36,2,9,45035
6,6090,41,35,8,16,39323
1,5200,49,37,2,13,33237
1,10630,28,46,2,12,45301
6,14960,62,36,17,13,98574
4,16010,34,40,2,12,88076
4,20710,35,43,17,18,82948
6,24640,29,47,9,11,33646
4,12400,22,40,2,15,55173
6,14330,20,72,21,17,56314
1,15580,29,47,16,13,36071
4,9050,38,45,7,14,54029
13,15450,23,40,10,8,52719
6,27270,26,47,13,15,96112
12,6550,60,45,13,15,36913
6,8190,39,29,14,13,126264
1,30560,36,50,10,12,91117
6,18000,60,47,2,12,50153
3,4000,21,25,2,1,1
10,14570,43,47,11,11,83690
1,22820,18,46,13,12,109954
7,16430,19,36,11,13,41675
10,23610,25,39,17,12,18807
8,5180,18,47,2,10,121992
15,21430,24,37,5,13,28197
4,13980,14,55,13,15,101396
1,18740,49,44,20,16,91330
13,14500,13,69,21,13,60966
1,25070,28,46,18,10,100023
1,27640,43,56,12,12,60287
4,21340,5,44,2,17,57124
4,17730,54,35,7,12,60186
6,17200,13,69,21,13,60966
11,20930,16,54,12,14,45045
17,27990,6,55,6,11,86664
4,31500,50,48,10,12,45535
5,13810,15,48,7,14,20888
4,5900,52,44,13,9,61284
10,21170,27,48,9,11,92235
7,8950,44,48,2,12,54029
4,12540,37,57,12,1,1
16,17880,44,46,17,12,40578
1,20120,5,27,2,12,30126
1,7450,33,37,12,1,1
6,6900,13,54,11,12,1
6,12160,26,52,16,14,54029
6,8870,18,60,2,14,54029
1,12130,91,45,9,8,61599
7,7000,44,55,8,14,115657
15,12280,43,53,17,8,54840
7,16570,28,46,10,11,75740
4,8750,10,45,12,10,54029
13,11720,25,48,10,9,73503
1,35280,66,56,12,8,79294
4,7440,40,27,7,10,32429
10,17630,29,42,2,7,51696
1,13960,45,50,5,13,74579
4,18710,42,55,14,16,122071
10,21840,8,50,2,5,87833
10,17000,40,46,13,7,108981
4,21260,35,36,13,11,160879
1,14240,57,40,2,12,21024
10,15240,48,62,16,15,75382
1,11510,36,41,2,12,59054
6,36980,25,41,6,15,59116
1,8620,23,32,2,12,59906
1,10150,11,31,2,14,55505
1,27840,14,40,7,8,54029
1,16690,42,53,13,8,48195
1,41790,61,36,9,7,76536
6,12930,24,44,2,18,42224
3,13560,14,31,9,14,71764
1,9260,9,39,8,13,43651
1,23760,13,51,18,8,171650
9,14980,43,41,9,1,1
9,18570,29,38,2,5,24418
10,15210,27,44,2,12,60848
11,5800,70,43,2,1,1
4,15220,24,37,18,11,74520
1,6600,37,51,2,1,1
6,12310,10,43,17,12,65070
7,4610,28,40,7,14,31102
4,11810,41,41,11,14,28381
4,7000,25,55,2,12,12730
10,30380,15,48,7,14,20888
1,10230,38,48,6,13,32257
6,16610,33,36,9,15,54029
7,17820,14,49,12,14,75611
4,31570,31,58,2,16,91052
18,17110,21,49,18,15,90037
1,18760,8,55,9,13,136340
7,20930,44,58,9,14,43619
1,10420,17,41,7,9,54029
4,8740,40,52,2,14,108079
10,20220,34,57,7,9,73281
10,15280,11,38,9,12,99789
10,10290,38,39,14,14,48888
10,12500,16,49,8,15,61037
4,8790,22,42,7,17,30872
7,14300,41,52,11,13,47162
7,4190,5,43,15,14,26914
10,17130,16,51,2,15,164372
6,11990,15,45,8,12,52150
1,27450,38,54,19,15,85445
10,4320,8,36,13,12,28163
1,12790,41,50,12,11,62881
9,19270,32,34,8,12,18078
1,26750,17,33,25,12,86322
1,19300,5,45,2,13,21362
4,18810,17,58,15,13,115068
10,23480,43,56,12,12,60287
6,7630,13,47,16,1,54029
1,11890,42,29,10,8,31408
1,16570,41,39,2,15,12592
1,23260,39,48,2,8,22363
4,18780,5,62,2,19,30323
9,7760,16,40,8,13,22649
6,5700,48,38,2,13,26538
1,6140,55,46,9,6,394
13,13770,56,46,8,11,84668
6,9950,49,36,19,13,48510
1,2850,40,31,13,15,52249
1,18920,47,51,15,12,123218
